property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/9682244004,LINY,H6298298,FOR_SALE,PropertyType.COOP,2160  Bronx Park,Apt 4A,Bronx,NY,10462,1,1,,760,1932,0,177000,2024-04-01,,,,233,40.854973,-73.869423,,823,,http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m4230636737od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m4230636737od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m2813390330od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m2829073585od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m1785208179od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m1956959069od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m3826567602od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m432598797od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m3237499066od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m112518898od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m1363619528od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m99172594od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m2012392946od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m1068994046od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m1635070035od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m1151182049od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m3150670501od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m2556565714od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m3181907157od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m42063910od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m3955163091od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m469874534od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m2408818334od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m3184362657od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d2352602115a78f7407beb3ddcdc38f6l-m297349113od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3745402223,LINY,H6298303,FOR_SALE,PropertyType.SINGLE_FAMILY,1557  Bogart Ave,,Bronx,NY,10462,2,1,,1408,1956,0,579000,2024-04-01,93000,1992-12-31,1442,411,40.843564,-73.855063,,0,,http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m1056627603od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m1056627603od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m1862061034od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m691704560od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m71481944od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m2256611878od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m1462170147od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m3513139767od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m258075813od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m1651267065od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m2447538858od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m3061255200od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m4288985915od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m2350773058od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m606149310od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m2266969505od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m1573310154od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m3484094069od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m3391708907od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m2025295104od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m3637271917od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m271850376od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m2075556486od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m2053474917od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m1489674994od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m1734602242od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m151428777od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c6d4c426a7fa6810fbd06622c4463f18l-m3179609535od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3943479113,LINY,H6298297,FOR_SALE,PropertyType.CONDOS,40  Heron Ln,Unit 401,Bronx,NY,10473,3,2,,1206,2008,0,575000,2024-04-01,390000,2013-01-15,,477,40.806515,-73.853434,2,598,,http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m29410424od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m29410424od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m2634057771od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m1742004058od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m1732218184od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m490912024od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m1467519607od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m1505161244od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m614717408od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m976896188od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/6eeb81da83dfdbae0cdfb45d87216d6dl-m1733533770od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/4513435627,LINY,H6297266,FOR_SALE,PropertyType.MULTI_FAMILY,1384  Clinton Ave,,Bronx,NY,10456,0,,,1846,1899,0,800000,2024-04-01,476000,2006-09-22,2187,433,40.833413,-73.899015,,0,,http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m4005669680od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m4005669680od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m82607766od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m4094846676od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m286979901od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m1398815090od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m178333935od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m3378393160od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m4005669680od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m82607766od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m4094846676od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m3782990434od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m286979901od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m2403172218od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m2843836378od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m4025986864od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m3745101847od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m1398815090od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m222520923od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m178333935od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m3378393160od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m3677019442od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m2099927444od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/81d73b787c9af7b3864b01e61ddb0fbel-m2099927444od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3110040648,LINY,H6297933,FOR_SALE,PropertyType.MULTI_FAMILY,3050 E Tremont Ave,,Bronx,NY,10461,0,,,4432,1928,0,1250000,2024-04-01,220000,1989-07-07,1681,282,40.839195,-73.836834,,0,,http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m2174531137od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m2174531137od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m884424519od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m3673904210od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m2975673561od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m2031235572od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m1009638870od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m1717179305od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m3933288823od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m2770603410od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m3334684375od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m3941458789od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m967869529od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f8031406efc2310f9a35627d4e763e7al-m3005771692od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/4505271237,LINY,H6297267,FOR_SALE,PropertyType.MULTI_FAMILY,1386  Clinton Ave,,Bronx,NY,10456,0,,,1846,1899,0,875000,2024-04-01,672000,2019-09-13,1795,474,40.833452,-73.898952,,0,,http://ap.rdcpix.com/38d2804145d6eb88c0c9482467619912l-m4005669680od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/38d2804145d6eb88c0c9482467619912l-m4005669680od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/38d2804145d6eb88c0c9482467619912l-m82607766od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/38d2804145d6eb88c0c9482467619912l-m3782990434od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/38d2804145d6eb88c0c9482467619912l-m3378393160od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/38d2804145d6eb88c0c9482467619912l-m222520923od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/38d2804145d6eb88c0c9482467619912l-m4025986864od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/38d2804145d6eb88c0c9482467619912l-m2843836378od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3532950949,LINY,H6298210,FOR_SALE,PropertyType.CONDOS,3816  Waldo Ave,Apt 3B,Bronx,NY,10463,3,2,,1180,2004,0,639999,2024-04-01,646400,2018-09-06,11086,542,40.887426,-73.9034,,1108,,http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m1841365627od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m1841365627od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m4287855990od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m1221826824od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m4060709406od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m3144115221od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m989562276od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m3649459840od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m2038643073od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m639440970od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m2443227430od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m173933109od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m1354632224od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m2099462081od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m1781326749od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m3168597684od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m1788479837od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m2576039108od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m533047841od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m816732717od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ef83ad2d80ab8a54ce9f39b36ed0dfa4l-m2500219029od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/4771304577,LINY,H6297394,FOR_SALE,PropertyType.MULTI_FAMILY,2912  Eastchester Rd,,Bronx,NY,10469,4,2,,1680,1940,0,929000,2024-04-01,180000,1990-02-21,,553,40.868617,-73.841771,,0,2,http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m3429374057od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m3429374057od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m2749567793od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m1230085603od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m3343129269od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m3675201840od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m2138063132od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m2138063132od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m706663651od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m4069192079od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m3396023385od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m2125431283od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m3525289722od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m3705174234od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m1593599334od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m89875113od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m1230085603od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m2029958948od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m1114151532od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m1606572085od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m1072420439od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m440209299od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m1647359791od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m2917924887od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ce2e440dd2d626301c67f26cd1888c8fl-m91784007od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3019562422,LINY,H6298235,FOR_SALE,PropertyType.COOP,555  Kappock St,Apt 11C,Bronx,NY,10463,2,2,,1200,1966,0,404900,2024-04-01,285000,2013-10-07,,337,40.878088,-73.91686,,1447,,http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m3801931737od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m3801931737od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m195906811od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m3692735676od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m1671214823od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m744610318od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m2452103977od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m3155313854od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m2468211287od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m4187753953od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m2435279662od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m1473787570od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m3341529094od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m965565362od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m3701695687od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m4286610122od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m699261775od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m2673477500od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m235368867od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m3354860424od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m150981173od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m603783386od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5e916e724d104d6e571a2f338685e4cbl-m2699693469od-w480_h360_x2.webp?w=1080&q=75"
