property_url,mls,mls_id,status,text,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent,broker,broker_phone,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/4875937836,DENY,22982570,FOR_SALE,"Sun drenched 2 bedroom/2 bathroom w/Amazing Hudson River and Palisades view. So much light and sky!! Move in condition. This apartment is in much sought after River Point Towers. Maintenance includes gas, electric, central air conditioning, basic cable and internet, outdoor pool, 24 hour concierge/doorman service, package room, community room (extra fee if hosting an event). Parking available in next door building!! Shopping, restaurants and post office. Transportation to Manhattan (busses to Number 1 train and Metro North) across the street. There are also express busses to Manhattan. Gym available. Outdoor sitting/lounging area. Subleasing allowed!! Don't miss this opportunity!!",COOP,555  Kappock St,Apt 23G,Bronx,NY,10463,2,2,,,1966,2,419000,2024-04-26,347000,2004-11-29,,,40.878088,-73.91686,"Riverdale, Spuyten Duyvil, West Bronx",Bronx,36005,25,1478,,Glenn Encababian,3544 Johnson Ave,(718) 884-5815,"The New Visions Charter High School For The Humanities, Amber Charter School Kingsbridge, Nyc Geog District #10 - Bronx, New Visions Charter High School For Advanced Math And Scienc",http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m571738847od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m571738847od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m1690312106od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m3507349452od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m463729858od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m1380332226od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m1974252920od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m532464958od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m932449066od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m3280582854od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m3508584460od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m143055828od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m2061694580od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m1405890108od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m2855295579od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m2061694580od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m3791291899od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m1379515507od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m1947754325od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m718101937od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a0eadc0ea6e0ca11a78f26f896b7a545l-m3437521386od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/4514613616,CCRN,255a699d-fe2e-417b-a98b-0a5c4702a295,FOR_SALE,"Calling all savvy buyers seeking a spacious oasis with income potential! Imagine balmy summer evenings spent relaxing on your charming, granite-topped front patio, a refreshing drink in hand. This meticulously maintained, legal two-family home in the vibrant Wakefield neighborhood could be your key to unlocking the perfect summer lifestyle. Welcome to 4216 Wickham Avenue! This versatile property boasts a flexible layout, originally configured as a spacious 3-bedroom duplex with 1.5 baths upstairs and a 1-bedroom, 1-bathroom apartment in the walk-in basement. Currently used as a large single-family home, it offers the exciting potential to restore the downstairs kitchen and create a true two-family income stream - perfect for offsetting your mortgage or generating rental income. Envision hosting summer barbecues in your expansive, semi-enclosed backyard complete with a shed and an outdoor cabana. Park your car with ease in the coveted detached garage, a rarity in NYC. And when it's time to explore, this prime location puts you close to everything you need. Wake up to the rhythm of summer in Wakefield! This family-friendly community boasts an abundance of smaller, owner-occupied homes and is close to Mount Saint Michael Academy, a prestigious private school. Top-rated public schools in District 11 are within easy reach, along with convenient access to Montefiore Medical Center Wakefield Campus. For those who commute, the Metro-North Railroad provides a quick connection to Westchester County, while the 2, 4, and 5 subway lines offer easy access to Manhattan and beyond. Don't miss your chance to make unforgettable summer memories in this income-producing gem!",MULTI_FAMILY,4216  Wickham Ave,,Bronx,NY,10466,4,3,,,1920,1,700000,2024-04-27,370000,2005-09-23,2379,,40.894805,-73.84887,"East Bronx, Wakefield",Bronx,36005,,,,,Corcoran Westside Columbus,(212) 957-4100,Nyc Geog District #11 - Bronx,http://ap.rdcpix.com/ae55f652f03906cce197c40026ffbc7cl-m2930697918od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/ae55f652f03906cce197c40026ffbc7cl-m2930697918od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ae55f652f03906cce197c40026ffbc7cl-m1783711443od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ae55f652f03906cce197c40026ffbc7cl-m652391132od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ae55f652f03906cce197c40026ffbc7cl-m2999578252od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ae55f652f03906cce197c40026ffbc7cl-m2240803362od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ae55f652f03906cce197c40026ffbc7cl-m2354586718od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ae55f652f03906cce197c40026ffbc7cl-m2138425462od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3894351046,LINY,H6303562,FOR_SALE,"Very spacious 1890 sq ft brick duplex home located on a quiet residential street near the Mount Vernon line.  Upper unit has a fully applianced Kitchen with stainless appliances, gas range, microwave, dishwasher, eating counter with pass through to Dining area.  Large living room, 3 bedrooms, and hardwood floors throughout.  Lower level has 1 bedroom with kitchen area and newer full bath.  Walk-out basement with washer dryer and newer heating system.  A little TLC makes this a great investment opportunity in a super convenient location.",MULTI_FAMILY,4183  Murdock Ave,,Bronx,NY,10466,4,2,,1890,1960,1,615000,2024-04-27,,,1755,325,40.895673,-73.842169,"East Bronx, Wakefield",Bronx,36005,,0,,Anthony Curcio,William Raveis Real Estate - Wilton,(888) 699-8876,Nyc Geog District #11 - Bronx,http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w390701567od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w390701567od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w330838254od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w3651502255od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w2426733910od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w3519763373od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w1031549315od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w2735326197od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w2173735614od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w2504857844od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w2494436271od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w3923657058od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w2622979625od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w804600772od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w391681727od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w898186434od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7b79d347a7ab6c7543f429697615cff3l-w740711852od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3887952676,LINY,H6303440,FOR_SALE,"Welcome to your newly renovated single-family home in the KINGSBRIDGE part of the Bronx! This spacious property features three bedrooms, two and a half modern bathrooms, and an open concept layout with a white kitchen and stainless steel appliances. Enjoy hardwood floors, high ceilings, and a finished Walkout basement adding 600sq of living space, offering an extra room and a full bathroom. Outside, there's a large backyard for outdoor gatherings. Conveniently located near the 1 train for easy commuting, as well as BJ's Wholesale Club, Target Riverdale Plaza, plenty of restaurants, shopping areas, and supermarkets including Stop & Shop, Garden Gourmet, and C Town. Don't miss out schedule a viewing today! ZONE R6 for future building opportunity.",SINGLE_FAMILY,3399  Fort Independence St,,Bronx,NY,10463,4,3,1,1298,1910,2,750000,2024-04-26,180000,2022-12-28,2396,578,40.88065,-73.89946,"Kingsbridge Heights, Kingsbridge, West Bronx",Bronx,36005,,0,,Ines Hernandez,Charmed Realty,(917) 376-9485,"Amber Charter School Kingsbridge, Nyc Geog District #10 - Bronx",http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m2850847347od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m2850847347od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m2316303353od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m1502390910od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m3937094963od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m320375885od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m3936971002od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m881452083od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m782940794od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m3043275866od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m3667128759od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m1507314437od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m1477201736od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m4243787199od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m3532670072od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m1942470530od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m2501467469od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m1180259297od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m1628900821od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m96445318od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m3066757368od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m2781146276od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m2172546030od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m1148496761od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2c57979becb3ac5e39f7be21d2122247l-m3261795245od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/9092047472,STNY,11272808,FOR_SALE,"Calling ALL PROFESSIONALS, DENTISTS, PHYSICAL THERAPISTS, CHIROPRACTORS Welcome to 1475 ASTOR AVE, CORNER OF EASTCHESTER RD. in PELHAM GARDENS. THIS 3, 758 SQ. FT. BRICK BUILDING OFFERS OVER 1400 Sq. Ft. of professional space with access to a full finished 800 sq. ft. basement on first floor. SECOND FLOOR has a 3 bedroom, 2 bath apartment with a separate entrance. Apartment can be used as professional office space or residential. New bathrooms, Cental Air, Ceramic Tile, Modern & Turnkey! Walking distance to JACOBI & EINSTEIN HOSPITAL. Close to public transportation & major highways. Property is VACANT & CAN BE SHOWN AT ANYTIME. Please call listing agent for your private showing!",SINGLE_FAMILY,1475  Astor Ave,,Bronx,NY,10469,0,2,1,3758,1950,1,1199000,2024-04-27,,,4473,319,40.859699,-73.843384,"Pelham Gardens, East Bronx",Bronx,36005,2,0,,Gilda Ciani,Clara Realty,(718) 823-5397,"Nyc Geog District #11 - Bronx, Icahn Charter School 3, Icahn Charter School 4, Icahn Charter School 5",http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m4002906228od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m4002906228od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m2916353736od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m818220095od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m499823154od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m3371527566od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m2619485119od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m1244181443od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m2288762076od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m3976940459od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m1417859935od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m808097890od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m896292029od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m4271818751od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m1879406667od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m1893245105od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m3904142530od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m2345115166od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m3407824791od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m2789160592od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m363047597od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m1052030536od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m3533413402od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m154298659od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m277295412od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m2828421647od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m1717668651od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m400140743od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/07ff140b1f9066b2087bba79c8ecbdc9l-m1009080543od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3343317466,LINY,H6301639,FOR_SALE,"Newly renovated one bedroom apartment with a quiet view of the beautifully landscape of lawns and trees. Kitchen and bathroom are fully renovated with Italian style cabinetry and tiles, new appliances, custom wood window shades, custom oak closets for additional storage space. Fordham hill is the only gated community with 24 hour security personnel and it's near all major transportation, shopping areas, and recreational area. Minutes away from downtown Manhattan and upstate New York. On site is the management office, maintenance office. laundry room, storage rooms, fitness center, playground and plenty of seating areas to relax. Maintenance included all utilities, taxes and insurance, plus it's 45% tax deductible at tax time. HURRY SCHEDULE AN APPOINTMENT BEFORE ITS GONE.",COOP,7  Fordham Hill Oval,Apt 4A,Bronx,NY,10468,1,1,,795,1950,1,175000,2024-04-27,100000,2017-10-11,,220,40.864592,-73.907754,"University Heights, West Bronx",Bronx,36005,,1150,,Marie M Blatch,"Charles Rutenberg Realty, Inc.",(718) 994-4002,"Nyc Geog District #10 - Bronx, Inwood Academy For Leadership Charter School",http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1817219246od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1817219246od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m3224206037od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m3877560200od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1167033118od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1058891255od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1474570852od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1821634317od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m2668652265od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m3110831884od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1207395741od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m3549791121od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m2845860596od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m390328149od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1246301407od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m3577127034od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1784913032od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m3712249155od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m1612311442od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m3540551283od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/ad6df1be1cd47153d4464d1cfd8b8498l-m573335034od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3872266863,LINY,H6302598,FOR_SALE,"Welcome to this charming 2-family home located in the sought-after Pelham Gardens section of the Bronx. The first floor features a comfortable layout with 2 bedrooms, a spacious living room, and a well-appointed bathroom. Upstairs, the second floor boasts 3 bedrooms, a bright living room, a dining room, a modern kitchen, and 2 bathrooms, providing ample space for a growing family or rental opportunity. This property also includes the convenience of a detached indoor 2-car garage, offering parking and storage solutions for residents. With its prime location in Pelham Gardens, residents can enjoy easy access to local amenities, parks, and transportation options. Property has open violation and open permint Selling AS IS",MULTI_FAMILY,2543  Bouck Ave,,Bronx,NY,10469,5,3,,2278,1930,2,699000,2024-04-26,435000,2006-05-11,12380,307,40.864422,-73.850301,"Pelham Gardens, East Bronx",Bronx,36005,,0,2,Korab Krasniqi,COMPASS,(914) 337-0070,"Nyc Geog District #11 - Bronx, Icahn Charter School 3, Icahn Charter School 4, Icahn Charter School 5",http://ap.rdcpix.com/a6a7599ea3f9972e5412552f2c71a357l-m3273965549od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/a6a7599ea3f9972e5412552f2c71a357l-m3273965549od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a6a7599ea3f9972e5412552f2c71a357l-m2104909815od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/a6a7599ea3f9972e5412552f2c71a357l-m1875517558od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/3561910804,LINY,H6303138,FOR_SALE,"Owner paying down assessments at closing Large 1 bedroom being used as two bedroom, eat-in kitchen with new stainless steel appliances, a two bedroom for the price of one!",COOP,2630  Kingsbridge Ter,Apt 2I,Bronx,NY,10463,1,1,,850,1955,2,170000,2024-04-26,,,,200,40.870029,-73.905757,"Fordham Manor, West Bronx",Bronx,36005,,854,,Aileen Yambo,RE MAX Distinguished Homes & Properties,(914) 346-8255,"ATMOSPHERE ACADEMY PUBLIC CHARTER SCHOOL, Nyc Geog District #10 - Bronx",http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m355017944od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m355017944od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m3468225681od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m1747435230od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m1832578679od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m4205253185od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m2380989411od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m817660236od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m925074456od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m1809900307od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m2453811898od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m1254586713od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m4035873982od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m4009123857od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/40807951efc2ddec03eeb0865e87e4d4l-m73543685od-w480_h360_x2.webp?w=1080&q=75"
